id_municipio,nome_municipio,sigla_uf,regiao,rede,ctx_taxa,meta_2024,gap_projetado,taxa_observada,meta_do_ano,nao_atingiu_meta,prob_nao_atingir_meta,faixa_risco,particao,n_alunos_avaliados,ibge_populacao,ibge_pib_per_capita
3520301,Iguape,SP,Sudeste,municipal,57.18,60.97,3.79,61.67,60.97,0,0.5352,alto,treino,276.0,29881.0,63480.14
1710706,Itaguatins,TO,Norte,municipal,32.53,39.48,6.95,18.09,39.48,1,0.5352,alto,treino,49.0,5206.0,19250.86
3503307,Araras,SP,Sudeste,municipal,58.1,61.73,3.63,59.68,61.73,1,0.5351,alto,treino,681.0,135331.0,74061.91
2511400,Picuí,PB,Nordeste,municipal,52.51,57.06,4.55,42.85,57.06,1,0.535,alto,treino,191.0,18835.0,14351.79
4100707,Alto Piquiri,PR,Sul,municipal,74.73,75.54,0.81,64.66,75.54,1,0.5348,alto,treino,125.0,9802.0,49846.36
1717909,Ponte Alta do Tocantins,TO,Norte,municipal,47.6,52.89,5.29,30.99,52.89,1,0.5345,alto,teste,99.0,7842.0,18047.82
3162708,São João do Paraíso,MG,Sudeste,municipal,70.47,71.98,1.51,87.33,71.98,0,0.534,alto,treino,213.0,24604.0,13966.71
4121703,Reserva,PR,Sul,municipal,72.87,73.98,1.11,81.08,73.98,0,0.534,alto,teste,301.0,24851.0,30758.16
4121604,Renascença,PR,Sul,publica,70.83,72.28,1.45,82.55,72.28,0,0.5338,alto,teste,,6946.0,66235.53
4201000,Anita Garibaldi,SC,Sul,municipal,66.05,68.32,2.27,77.33,68.32,0,0.5338,alto,treino,57.0,8367.0,30057.49
2929404,São Miguel das Matas,BA,Nordeste,municipal,28.76,35.91,7.15,36.76,35.91,0,0.5335,alto,treino,68.0,10634.0,19519.28
3120607,Crucilândia,MG,Sudeste,municipal,81.48,80.0,-1.48,90.23,80.0,0,0.5335,alto,treino,52.0,5633.0,17875.38
3526704,Leme,SP,Sudeste,municipal,52.84,57.33,4.49,61.7,57.33,0,0.5334,alto,treino,993.0,101316.0,48743.65
1301852,Iranduba,AM,Norte,estadual,50.49,50.85,0.36,53.71,50.85,0,0.5333,alto,treino,124.0,67114.0,18826.12
3170578,Vargem Alegre,MG,Sudeste,municipal,82.74,80.0,-2.74,83.44,80.0,0,0.5333,alto,treino,60.0,5834.0,14873.84
3157708,Santa Juliana,MG,Sudeste,municipal,62.9,65.71,2.81,58.13,65.71,1,0.5332,alto,teste,210.0,16568.0,55050.28
3302205,Itaperuna,RJ,Sudeste,publica,68.63,70.46,1.83,65.26,70.46,1,0.5331,alto,treino,,107246.0,37928.1
2307106,Jardim,CE,Nordeste,publica,77.88,78.19,0.31,70.8,78.19,1,0.5331,alto,treino,,28707.0,12875.88
3162807,São João Evangelista,MG,Sudeste,publica,92.58,80.0,-12.58,70.27,80.0,1,0.533,alto,teste,,15617.0,18744.7
2906824,Canudos,BA,Nordeste,publica,18.85,25.86,7.01,30.13,25.86,0,0.5329,alto,treino,,16662.0,12223.44
2804409,Neópolis,SE,Nordeste,municipal,21.18,28.33,7.15,25.49,28.33,1,0.5328,alto,treino,138.0,16558.0,23113.0
2701407,Campo Alegre,AL,Nordeste,publica,65.49,67.86,2.37,67.45,67.86,1,0.5327,alto,teste,,32714.0,27043.01
2510501,Olivedos,PB,Nordeste,publica,54.26,58.53,4.27,41.57,58.53,1,0.5326,alto,treino,,3674.0,14499.18
2911303,Gentio do Ouro,BA,Nordeste,publica,45.07,50.71,5.64,54.32,50.71,0,0.5325,alto,treino,,11263.0,50029.92
4125555,São Manoel do Paraná,PR,Sul,municipal,95.44,80.0,-15.44,73.08,80.0,1,0.5324,alto,teste,26.0,2173.0,38209.85
1716604,Peixe,TO,Norte,municipal,46.47,51.92,5.45,42.93,51.92,1,0.5324,alto,treino,63.0,9438.0,95059.76
1716604,Peixe,TO,Norte,publica,46.47,51.92,5.45,42.93,51.92,1,0.5324,alto,treino,,9438.0,95059.76
2102507,Cajari,MA,Nordeste,municipal,53.27,57.7,4.43,34.1,57.7,1,0.5323,alto,treino,72.0,16711.0,9281.49
3300902,Cambuci,RJ,Sudeste,municipal,69.0,70.76,1.76,64.38,70.76,1,0.5322,alto,treino,109.0,15070.0,31822.69
3300902,Cambuci,RJ,Sudeste,publica,69.0,70.76,1.76,64.38,70.76,1,0.5322,alto,treino,,15070.0,31822.69
3162906,São João Nepomuceno,MG,Sudeste,publica,68.55,70.39,1.84,69.83,70.39,1,0.5322,alto,teste,,26478.0,25397.61
3515400,Fartura,SP,Sudeste,municipal,62.71,65.56,2.85,82.78,65.56,0,0.5322,alto,treino,158.0,16984.0,33348.74
2911204,Gandu,BA,Nordeste,publica,33.26,40.16,6.9,47.2,40.16,0,0.5319,alto,treino,,33938.0,17639.31
2702207,Coqueiro Seco,AL,Nordeste,municipal,34.53,41.33,6.8,54.67,41.33,0,0.5318,alto,teste,75.0,5700.0,20291.58
3543303,Ribeirão Pires,SP,Sudeste,publica,61.43,66.91,5.48,67.0,66.91,0,0.5318,alto,teste,,118877.0,40825.63
4124400,Santo Antônio do Sudoeste,PR,Sul,municipal,79.51,79.58,0.07,81.43,79.58,0,0.5316,alto,treino,244.0,24644.0,32659.71
3538006,Pindamonhangaba,SP,Sudeste,municipal,54.51,58.74,4.23,63.8,58.74,0,0.5316,alto,teste,1412.0,172027.0,79491.48
2202109,Campinas do Piauí,PI,Nordeste,publica,90.62,80.0,-10.62,100.0,80.0,0,0.5316,alto,treino,,4988.0,15080.39
2205151,Jacobina do Piauí,PI,Nordeste,municipal,88.51,80.0,-8.51,84.31,80.0,0,0.5315,alto,treino,51.0,5715.0,15956.61
4304622,Capão Bonito do Sul,RS,Sul,publica,53.85,58.18,4.33,60.0,58.18,0,0.5314,alto,treino,,1769.0,126100.06
2918357,João Dourado,BA,Nordeste,municipal,34.64,41.43,6.79,53.15,41.43,0,0.5314,alto,treino,254.0,25799.0,13482.5
3120607,Crucilândia,MG,Sudeste,publica,81.48,80.0,-1.48,90.23,80.0,0,0.5314,alto,teste,,5633.0,17875.38
4115903,Mirador,PR,Sul,publica,70.36,71.89,1.53,56.0,71.89,1,0.531,alto,treino,,2258.0,79273.25
1505106,Óbidos,PA,Norte,publica,48.83,53.94,5.11,53.98,53.94,0,0.5308,alto,treino,,55271.0,16681.12
3170578,Vargem Alegre,MG,Sudeste,publica,82.74,80.0,-2.74,83.44,80.0,0,0.5306,alto,treino,,5834.0,14873.84
1501782,Breu Branco,PA,Norte,publica,31.24,38.27,7.03,50.55,38.27,0,0.5306,alto,teste,,47351.0,16942.01
3204500,Santa Leopoldina,ES,Sudeste,publica,83.8,80.0,-3.8,74.54,80.0,1,0.5305,alto,treino,,13747.0,31981.09
3204500,Santa Leopoldina,ES,Sudeste,municipal,83.8,80.0,-3.8,74.54,80.0,1,0.5305,alto,treino,99.0,13747.0,31981.09
1703305,Bom Jesus do Tocantins,TO,Norte,municipal,26.13,33.34,7.21,28.56,33.34,1,0.5303,alto,treino,59.0,4181.0,34351.35
2111706,São Vicente Ferrer,MA,Nordeste,municipal,61.03,64.17,3.14,76.82,64.17,0,0.5302,alto,treino,108.0,19885.0,9239.88
2114007,Zé Doca,MA,Nordeste,municipal,81.54,80.0,-1.54,72.3,80.0,1,0.5299,alto,treino,408.0,41943.0,16352.14
2805109,Pedrinhas,SE,Nordeste,municipal,14.81,21.39,6.58,11.52,21.39,1,0.5299,alto,treino,62.0,7416.0,17336.84
3155504,Rio Paranaíba,MG,Sudeste,publica,78.7,78.89,0.19,60.21,78.89,1,0.5299,alto,teste,,15143.0,75817.28
2101707,Barreirinhas,MA,Nordeste,municipal,50.35,55.23,4.88,78.52,55.23,0,0.5296,alto,treino,762.0,67999.0,12011.78
1717008,Pindorama do Tocantins,TO,Norte,publica,47.41,52.73,5.32,33.88,52.73,1,0.5296,alto,teste,,4596.0,24104.22
2202109,Campinas do Piauí,PI,Nordeste,municipal,90.62,80.0,-10.62,100.0,80.0,0,0.5295,alto,treino,32.0,4988.0,15080.39
2413805,Taboleiro Grande,RN,Nordeste,publica,45.45,51.04,5.59,73.08,51.04,0,0.5294,alto,treino,,2406.0,18103.08
3300308,Barra do Piraí,RJ,Sudeste,publica,45.28,50.89,5.61,48.01,50.89,1,0.5292,alto,teste,,98501.0,32748.12
3155900,Rio Preto,MG,Sudeste,municipal,71.16,72.56,1.4,62.04,72.56,1,0.5292,alto,treino,34.0,5240.0,15780.53
2806305,Santa Luzia do Itanhy,SE,Nordeste,municipal,25.9,33.12,7.22,22.15,33.12,1,0.5291,alto,teste,123.0,13965.0,17062.51
3303609,Paracambi,RJ,Sudeste,municipal,64.31,66.88,2.57,69.98,66.88,0,0.5291,alto,treino,367.0,43656.0,24864.6
4105904,Colorado,PR,Sul,municipal,84.01,80.0,-4.01,78.22,80.0,1,0.5291,alto,teste,204.0,23278.0,50334.56
2701407,Campo Alegre,AL,Nordeste,municipal,65.49,67.86,2.37,67.45,67.86,1,0.5291,alto,treino,456.0,32714.0,27043.01
1504976,Nova Ipixuna,PA,Norte,municipal,44.35,50.09,5.74,52.55,50.09,0,0.529,alto,treino,182.0,14417.0,16032.81
1600303,Macapá,AP,Norte,municipal,43.33,49.2,5.87,49.14,49.2,1,0.529,alto,teste,4238.0,487200.0,37912.27
3203007,Iúna,ES,Sudeste,publica,71.91,73.2,1.29,70.08,73.2,1,0.529,alto,treino,,30444.0,23747.73
3300209,Araruama,RJ,Sudeste,municipal,50.86,55.66,4.8,55.89,55.66,0,0.5287,alto,treino,1329.0,137773.0,95491.72
2210805,Simplício Mendes,PI,Nordeste,publica,88.71,80.0,-8.71,67.45,80.0,1,0.5287,alto,treino,,14342.0,16504.74
2210805,Simplício Mendes,PI,Nordeste,municipal,88.71,80.0,-8.71,67.45,80.0,1,0.5287,alto,treino,120.0,14342.0,16504.74
2112852,Vila Nova dos Martírios,MA,Nordeste,municipal,86.07,80.0,-6.07,74.55,80.0,1,0.5286,alto,teste,167.0,10575.0,18108.27
1600402,Mazagão,AP,Norte,municipal,29.38,36.5,7.12,44.22,36.5,0,0.5286,alto,teste,347.0,23575.0,24753.04
3542107,Rafard,SP,Sudeste,municipal,84.05,80.0,-4.05,70.8,80.0,1,0.5285,alto,teste,112.0,9133.0,65140.7
1702554,Augustinópolis,TO,Norte,municipal,50.01,54.94,4.93,59.95,54.94,0,0.5284,alto,teste,191.0,18128.0,21857.18
1504976,Nova Ipixuna,PA,Norte,publica,44.35,50.09,5.74,52.55,50.09,0,0.5283,alto,treino,,14417.0,16032.81
4210100,Mafra,SC,Sul,publica,70.45,74.07,3.62,74.16,74.07,0,0.5281,alto,teste,,57023.0,57815.48
2704807,Maribondo,AL,Nordeste,municipal,46.59,52.02,5.43,41.5,52.02,1,0.528,alto,treino,94.0,13968.0,15912.37
2506400,Gurinhém,PB,Nordeste,municipal,35.1,41.85,6.75,27.02,41.85,1,0.528,alto,treino,87.0,14133.0,14238.1
5207402,Edéia,GO,Centro-Oeste,municipal,82.36,80.0,-2.36,72.29,80.0,1,0.5279,alto,treino,156.0,11953.0,100082.24
2203305,Demerval Lobão,PI,Nordeste,municipal,70.15,71.72,1.57,73.33,71.72,0,0.5276,alto,teste,101.0,16998.0,20212.55
2203305,Demerval Lobão,PI,Nordeste,publica,70.15,71.72,1.57,73.33,71.72,0,0.5276,alto,treino,,16998.0,20212.55
4205803,Garuva,SC,Sul,municipal,54.71,58.9,4.19,66.73,58.9,0,0.5276,alto,teste,230.0,19554.0,101362.33
2930907,Tabocas do Brejo Velho,BA,Nordeste,publica,35.84,42.53,6.69,43.31,42.53,0,0.5274,alto,teste,,12368.0,27649.01
3543006,Ribeirão Branco,SP,Sudeste,municipal,53.11,57.56,4.45,64.79,57.56,0,0.5274,alto,treino,230.0,18930.0,33848.34
2513901,São Bento,PB,Nordeste,municipal,42.46,48.44,5.98,46.87,48.44,1,0.5273,alto,teste,221.0,33700.0,21493.95
3507605,Bragança Paulista,SP,Sudeste,municipal,52.01,56.64,4.63,53.36,56.64,1,0.5273,alto,treino,1425.0,184634.0,56562.11
1100288,Rolim de Moura,RO,Norte,estadual,68.69,70.6,1.91,64.22,70.6,1,0.5271,alto,treino,62.0,62559.0,36567.58
2910602,Esplanada,BA,Nordeste,publica,19.87,26.95,7.08,23.96,26.95,1,0.527,alto,treino,,34146.0,23750.37
5207402,Edéia,GO,Centro-Oeste,publica,82.36,80.0,-2.36,72.29,80.0,1,0.5266,alto,teste,,11953.0,100082.24
2706505,Passo de Camaragibe,AL,Nordeste,municipal,42.03,48.06,6.03,32.59,48.06,1,0.5266,alto,treino,172.0,14076.0,26882.0
2303907,Chaval,CE,Nordeste,publica,75.3,76.01,0.71,91.5,76.01,0,0.5262,alto,teste,,12805.0,11027.8
2103174,Centro Novo do Maranhão,MA,Nordeste,municipal,40.03,46.3,6.27,36.86,46.3,1,0.5262,alto,teste,178.0,16529.0,14314.84
3534104,Oriente,SP,Sudeste,municipal,59.52,62.91,3.39,39.53,62.91,1,0.5261,alto,treino,43.0,6180.0,31404.37
5107958,Tangará da Serra,MT,Centro-Oeste,municipal,48.7,53.83,5.13,58.95,53.83,0,0.5261,alto,teste,1185.0,112547.0,49776.54
3547809,Santo André,SP,Sudeste,municipal,52.84,57.33,4.49,56.5,57.33,1,0.526,alto,treino,3608.0,778711.0,47426.26
2205565,Lagoa do Barro do Piauí,PI,Nordeste,municipal,55.67,59.71,4.04,59.52,59.71,1,0.526,alto,treino,81.0,5146.0,71646.52
2205565,Lagoa do Barro do Piauí,PI,Nordeste,publica,55.67,59.71,4.04,59.52,59.71,1,0.526,alto,teste,,5146.0,71646.52
4115903,Mirador,PR,Sul,municipal,70.36,71.89,1.53,56.0,71.89,1,0.5259,alto,teste,25.0,2258.0,79273.25
4101853,Ariranha do Ivaí,PR,Sul,publica,75.6,76.27,0.67,69.82,76.27,1,0.5258,alto,treino,,2351.0,61664.4
2913804,Ipecaetá,BA,Nordeste,publica,34.83,41.61,6.78,46.51,41.61,0,0.5256,alto,treino,,14064.0,10054.32
2103174,Centro Novo do Maranhão,MA,Nordeste,publica,40.03,46.3,6.27,36.86,46.3,1,0.5256,alto,treino,,16529.0,14314.84
4205803,Garuva,SC,Sul,publica,54.71,58.9,4.19,66.73,58.9,0,0.5252,alto,treino,,19554.0,101362.33
4121703,Reserva,PR,Sul,publica,72.87,73.98,1.11,81.08,73.98,0,0.5252,alto,treino,,24851.0,30758.16
1100056,Cerejeiras,RO,Norte,publica,58.53,62.09,3.56,66.81,62.09,0,0.5251,alto,teste,,16975.0,59286.54
2507507,João Pessoa,PB,Nordeste,municipal,46.71,52.13,5.42,55.87,52.13,0,0.525,alto,treino,4971.0,888679.0,32004.95
4213609,Porto União,SC,Sul,publica,67.55,72.02,4.47,67.7,72.02,1,0.5248,alto,treino,,33727.0,38987.7
5108956,Nova Monte Verde,MT,Centro-Oeste,publica,77.16,77.58,0.42,92.37,77.58,0,0.5248,alto,teste,,8451.0,52295.7
2507804,Junco do Seridó,PB,Nordeste,publica,56.22,60.17,3.95,76.21,60.17,0,0.5248,alto,treino,,7002.0,18307.91
3139508,Manhumirim,MG,Sudeste,publica,68.6,70.43,1.83,68.84,70.43,1,0.5248,alto,treino,,20970.0,28034.67
5215306,Orizona,GO,Centro-Oeste,publica,86.48,80.0,-6.48,77.75,80.0,1,0.5245,alto,treino,,16890.0,67944.58
3550902,São Simão,SP,Sudeste,estadual,63.64,65.66,2.02,76.47,65.66,0,0.5243,alto,treino,17.0,13590.0,47688.89
5006606,Ponta Porã,MS,Centro-Oeste,publica,55.04,61.45,6.41,67.74,61.45,0,0.5239,alto,teste,,97577.0,62205.13
4105003,Catanduvas,PR,Sul,publica,66.05,68.32,2.27,56.16,68.32,1,0.5234,alto,treino,,10627.0,38927.73
4104451,Cantagalo,PR,Sul,municipal,65.68,68.01,2.33,71.81,68.01,0,0.5233,alto,treino,184.0,10799.0,35775.07
5215306,Orizona,GO,Centro-Oeste,municipal,86.48,80.0,-6.48,77.75,80.0,1,0.5231,alto,teste,161.0,16890.0,67944.58
3153301,Presidente Kubitschek,MG,Sudeste,municipal,75.75,76.39,0.64,79.86,76.39,0,0.5229,alto,teste,44.0,3154.0,14385.86
3522604,Itapira,SP,Sudeste,publica,58.07,63.71,5.64,63.24,63.71,1,0.5228,alto,teste,,73919.0,86120.94
3118403,Conselheiro Pena,MG,Sudeste,estadual,79.28,69.02,-10.26,43.68,69.02,1,0.5228,alto,treino,31.0,21113.0,23723.35
2307502,Lavras da Mangabeira,CE,Nordeste,municipal,75.38,76.08,0.7,74.29,76.08,1,0.5228,alto,treino,245.0,32123.0,13853.0
5212956,Matrinchã,GO,Centro-Oeste,municipal,59.71,63.07,3.36,52.82,63.07,1,0.5227,alto,treino,61.0,4033.0,55798.41
3533106,Nova Guataporanga,SP,Sudeste,municipal,66.67,68.83,2.16,83.33,68.83,0,0.5226,alto,teste,18.0,2188.0,21686.93
2513901,São Bento,PB,Nordeste,publica,42.46,48.44,5.98,46.87,48.44,1,0.5225,alto,treino,,33700.0,21493.95
2919157,Lapão,BA,Nordeste,publica,25.08,32.3,7.22,25.25,32.3,1,0.5225,alto,teste,,26998.0,14142.23
4111308,Itaúna do Sul,PR,Sul,municipal,77.38,77.77,0.39,40.32,77.77,1,0.5224,alto,teste,40.0,3620.0,41940.61
3138625,Limeira do Oeste,MG,Sudeste,publica,65.19,67.61,2.42,59.7,67.61,1,0.5224,alto,treino,,9087.0,85315.4
4108106,Flórida,PR,Sul,municipal,62.81,65.64,2.83,78.57,65.64,0,0.5224,alto,treino,24.0,2704.0,37448.59
4123501,Santa Helena,PR,Sul,municipal,79.21,79.32,0.11,79.37,79.32,0,0.5224,alto,treino,343.0,26341.0,62299.99
4114906,Marilândia do Sul,PR,Sul,publica,72.1,73.34,1.24,84.99,73.34,0,0.5223,alto,teste,,8774.0,58156.83
4212056,Palmeira,SC,Sul,publica,67.15,69.23,2.08,57.22,69.23,1,0.5223,alto,treino,,2640.0,77671.59
4105003,Catanduvas,PR,Sul,municipal,66.05,68.32,2.27,56.16,68.32,1,0.5221,alto,teste,117.0,10627.0,38927.73
4117206,Nova Olímpia,PR,Sul,municipal,79.22,79.33,0.11,91.63,79.33,0,0.5221,alto,treino,71.0,5960.0,22271.98
3513603,Cunha,SP,Sudeste,municipal,49.94,54.88,4.94,58.09,54.88,0,0.5219,alto,teste,135.0,22456.0,19279.52
1711951,Lagoa do Tocantins,TO,Norte,municipal,20.75,27.88,7.13,15.09,27.88,1,0.5219,alto,treino,52.0,3610.0,23814.4
3507001,Boituva,SP,Sudeste,municipal,61.62,64.65,3.03,69.83,64.65,0,0.5218,alto,treino,647.0,63415.0,70553.18
4321329,Taquaruçu do Sul,RS,Sul,municipal,83.99,80.0,-3.99,81.5,80.0,0,0.5214,alto,treino,27.0,3190.0,59039.81
2504603,Conde,PB,Nordeste,publica,62.38,65.28,2.9,69.48,65.28,0,0.5211,alto,treino,,29543.0,55793.25
2702207,Coqueiro Seco,AL,Nordeste,publica,34.53,41.33,6.8,54.67,41.33,0,0.5209,alto,treino,,5700.0,20291.58
5200308,Alexânia,GO,Centro-Oeste,municipal,76.28,76.84,0.56,75.79,76.84,1,0.5209,alto,treino,397.0,28009.0,65417.58
2801207,Canindé de São Francisco,SE,Nordeste,publica,22.69,29.89,7.2,26.66,29.89,1,0.5208,alto,treino,,33491.0,88619.54
1600402,Mazagão,AP,Norte,publica,29.38,36.5,7.12,44.22,36.5,0,0.5206,alto,teste,,23575.0,24753.04
2707107,Piranhas,AL,Nordeste,municipal,24.74,31.96,7.22,25.08,31.96,1,0.5205,alto,treino,375.0,23053.0,15539.89
2706505,Passo de Camaragibe,AL,Nordeste,publica,42.03,48.06,6.03,32.59,48.06,1,0.5203,alto,treino,,14076.0,26882.0
5204805,Campo Alegre de Goiás,GO,Centro-Oeste,publica,79.9,79.91,0.01,77.6,79.91,1,0.5202,alto,treino,,7711.0,125130.98
2100105,Afonso Cunha,MA,Nordeste,municipal,72.13,73.36,1.23,93.1,73.36,0,0.5202,alto,treino,58.0,6296.0,16769.54
5204805,Campo Alegre de Goiás,GO,Centro-Oeste,municipal,79.9,79.91,0.01,77.6,79.91,1,0.5202,alto,treino,101.0,7711.0,125130.98
2100105,Afonso Cunha,MA,Nordeste,publica,72.13,73.36,1.23,93.1,73.36,0,0.5202,alto,teste,,6296.0,16769.54
3508702,Caconde,SP,Sudeste,municipal,70.23,71.78,1.55,75.94,71.78,0,0.52,alto,treino,147.0,17266.0,32092.49
4212205,Papanduva,SC,Sul,municipal,70.53,72.03,1.5,64.15,72.03,1,0.5199,alto,treino,156.0,19667.0,60154.47
2929800,Saúde,BA,Nordeste,municipal,15.02,21.63,6.61,20.73,21.63,1,0.5197,alto,teste,82.0,10715.0,11284.93
2802700,Ilha das Flores,SE,Nordeste,publica,27.78,34.17,6.39,16.26,34.17,1,0.5195,alto,teste,,8495.0,13936.67
2510501,Olivedos,PB,Nordeste,municipal,54.26,58.53,4.27,41.57,58.53,1,0.5194,alto,teste,46.0,3674.0,14499.18
3153301,Presidente Kubitschek,MG,Sudeste,publica,75.75,76.39,0.64,79.86,76.39,0,0.5194,alto,treino,,3154.0,14385.86
3169356,Três Marias,MG,Sudeste,municipal,68.34,70.22,1.88,83.86,70.22,0,0.5193,alto,teste,245.0,29927.0,86294.35
4202537,Bom Jesus,SC,Sul,municipal,64.67,67.18,2.51,55.49,67.18,1,0.5193,alto,treino,40.0,2872.0,65408.08
2930774,Sobradinho,BA,Nordeste,municipal,26.44,33.65,7.21,34.44,33.65,0,0.5192,alto,treino,302.0,26959.0,33700.95
3304557,Rio de Janeiro,RJ,Sudeste,publica,56.19,60.14,3.95,63.81,60.14,0,0.5191,alto,treino,,6729894.0,62179.64
4123501,Santa Helena,PR,Sul,publica,79.21,79.32,0.11,79.37,79.32,0,0.519,alto,treino,,26341.0,62299.99
2100600,Amarante do Maranhão,MA,Nordeste,municipal,45.63,51.2,5.57,41.33,51.2,1,0.519,alto,treino,309.0,38333.0,13063.99
2207306,Paes Landim,PI,Nordeste,publica,51.76,56.42,4.66,45.31,56.42,1,0.5188,alto,treino,,4174.0,13949.21
1100114,Jaru,RO,Norte,municipal,62.82,65.65,2.83,63.99,65.65,1,0.5185,alto,treino,559.0,55583.0,45257.69
3300209,Araruama,RJ,Sudeste,publica,50.86,55.66,4.8,55.89,55.66,0,0.5184,alto,treino,,137773.0,95491.72
4117206,Nova Olímpia,PR,Sul,publica,79.22,79.33,0.11,91.63,79.33,0,0.5181,alto,treino,,5960.0,22271.98
4213203,Pomerode,SC,Sul,municipal,63.17,65.94,2.77,70.85,65.94,0,0.5181,alto,teste,356.0,36392.0,87510.22
1506401,Santa Cruz do Arari,PA,Norte,publica,49.87,54.82,4.95,52.31,54.82,1,0.518,alto,treino,,7654.0,15056.83
3113602,Careaçu,MG,Sudeste,municipal,97.42,80.0,-17.42,74.18,80.0,1,0.5179,alto,teste,70.0,7029.0,28393.23
2513505,Santana de Mangueira,PB,Nordeste,publica,81.58,80.0,-1.58,100.0,80.0,0,0.5177,alto,treino,,5106.0,11934.98
2106375,Maranhãozinho,MA,Nordeste,municipal,76.41,76.95,0.54,97.62,76.95,0,0.5177,alto,treino,122.0,14086.0,10412.04
2703304,Inhapi,AL,Nordeste,publica,61.54,67.49,5.95,80.16,67.49,0,0.5177,alto,treino,,15417.0,13623.86
2106375,Maranhãozinho,MA,Nordeste,publica,76.41,76.95,0.54,97.62,76.95,0,0.5177,alto,teste,,14086.0,10412.04
3155900,Rio Preto,MG,Sudeste,publica,71.16,72.56,1.4,62.04,72.56,1,0.5172,alto,teste,,5240.0,15780.53
3518008,Guarani d'Oeste,SP,Sudeste,municipal,94.12,80.0,-14.12,57.14,80.0,1,0.517,alto,teste,14.0,1999.0,24344.67
4206108,Grão-Pará,SC,Sul,municipal,65.15,67.57,2.42,70.23,67.57,0,0.5169,alto,teste,70.0,6397.0,63527.75
3557303,Estiva Gerbi,SP,Sudeste,municipal,45.14,50.77,5.63,51.48,50.77,0,0.5169,alto,treino,84.0,11566.0,46015.22
4103453,Cafelândia,PR,Sul,municipal,87.02,80.0,-7.02,78.14,80.0,1,0.5169,alto,treino,289.0,19844.0,135947.09
4217303,Saudades,SC,Sul,estadual,75.0,80.0,5.0,93.75,80.0,0,0.5167,alto,treino,16.0,10680.0,67271.82
3119500,Coronel Murta,MG,Sudeste,publica,65.72,68.05,2.33,67.56,68.05,1,0.5166,alto,treino,,8283.0,14009.9
3304201,Resende,RJ,Sudeste,publica,68.62,70.45,1.83,72.48,70.45,0,0.5164,alto,treino,,137612.0,89146.99
2911204,Gandu,BA,Nordeste,municipal,33.26,40.16,6.9,47.2,40.16,0,0.5164,alto,treino,214.0,33938.0,17639.31
4103453,Cafelândia,PR,Sul,publica,87.02,80.0,-7.02,78.14,80.0,1,0.5163,alto,teste,,19844.0,135947.09
3501509,Alvinlândia,SP,Sudeste,municipal,74.3,75.18,0.88,91.84,75.18,0,0.5163,alto,treino,48.0,2923.0,28263.09
4114500,Manoel Ribas,PR,Sul,publica,67.7,69.69,1.99,71.98,69.69,0,0.516,alto,teste,,14576.0,45018.94
4114500,Manoel Ribas,PR,Sul,municipal,67.7,69.69,1.99,71.98,69.69,0,0.516,alto,treino,122.0,14576.0,45018.94
4127965,Turvo,PR,Sul,publica,82.63,80.0,-2.63,84.81,80.0,0,0.5156,alto,treino,,14443.0,48318.91
3103306,Aracitaba,MG,Sudeste,municipal,80.0,80.0,0.0,86.96,80.0,0,0.5155,alto,treino,23.0,2095.0,19172.32
2906857,Capela do Alto Alegre,BA,Nordeste,publica,35.87,42.56,6.69,45.45,42.56,0,0.5154,alto,treino,,11055.0,14865.85
5212956,Matrinchã,GO,Centro-Oeste,publica,59.71,63.07,3.36,52.82,63.07,1,0.5153,alto,treino,,4033.0,55798.41
4213203,Pomerode,SC,Sul,publica,63.17,65.94,2.77,70.85,65.94,0,0.515,alto,treino,,36392.0,87510.22
3300233,Armação dos Búzios,RJ,Sudeste,publica,67.2,69.27,2.07,68.56,69.27,1,0.5148,alto,treino,,42442.0,118270.13
1703305,Bom Jesus do Tocantins,TO,Norte,publica,26.13,33.34,7.21,28.56,33.34,1,0.5148,alto,treino,,4181.0,34351.35
3548005,Santo Antônio de Posse,SP,Sudeste,municipal,54.29,58.55,4.26,62.07,58.55,0,0.5147,alto,teste,213.0,23779.0,90285.13
4113502,Loanda,PR,Sul,publica,72.42,73.6,1.18,73.8,73.6,0,0.5146,alto,teste,,23813.0,38188.55
1600253,Itaubal,AP,Norte,publica,55.75,55.34,-0.41,43.57,55.34,1,0.5144,alto,teste,,6043.0,21963.1
4124020,Santa Tereza do Oeste,PR,Sul,municipal,73.31,74.35,1.04,77.75,74.35,0,0.5142,alto,teste,225.0,13749.0,51881.23
4202438,Bocaina do Sul,SC,Sul,municipal,39.12,45.49,6.37,28.06,45.49,1,0.5139,alto,treino,47.0,3618.0,40100.61
3162559,São João do Manhuaçu,MG,Sudeste,publica,76.73,77.22,0.49,71.72,77.22,1,0.5137,alto,treino,,11614.0,21115.21
4124020,Santa Tereza do Oeste,PR,Sul,publica,73.31,74.35,1.04,77.75,74.35,0,0.5137,alto,teste,,13749.0,51881.23
3545001,Salesópolis,SP,Sudeste,municipal,64.64,67.15,2.51,65.52,67.15,1,0.5134,alto,treino,198.0,15396.0,20199.08
2302008,Barro,CE,Nordeste,publica,67.84,69.8,1.96,63.94,69.8,1,0.5134,alto,treino,,19669.0,14568.97
4127882,Tunas do Paraná,PR,Sul,municipal,63.46,66.18,2.72,75.01,66.18,0,0.5133,alto,treino,124.0,6302.0,22606.63
